data,var,media,contagem,maximo,minimo,mediana,desvio_padrao,variancia,moda
2017-03-21 00:13:42.116,duration_(secs),3268.1542288557216,201,4950.0,1506.0,3331.0,1041.9232510576426,1085604.0610945271,4393.0
2017-03-21 00:13:42.116,duration_(secs),3266.4653465346537,202,4950.0,1506.0,3323.5,1039.605317036746,1080779.2152110732,4393.0
2017-03-21 00:13:51.064,duration_(secs),3260.8029556650245,203,4950.0,1506.0,3316.0,1040.1622686579894,1081937.5451397356,4393.0
2017-03-21 00:13:51.064,duration_(secs),3254.926470588235,204,4950.0,1506.0,3310.0,1040.9863357494366,1083652.5512170387,2062.0
2017-03-21 00:14:00.950,duration_(secs),3249.7707317073173,205,4950.0,1506.0,3304.0,1041.0522397103014,1083789.7658058347,2062.0
2017-03-21 00:14:00.950,duration_(secs),3252.0436893203882,206,4950.0,1506.0,3310.0,1039.0222575770304,1079567.251740469,2062.0
2017-03-21 00:14:10.946,duration_(secs),3249.3961352657007,207,4950.0,1506.0,3304.0,1037.196996382741,1075777.6093053797,2062.0
2017-03-21 00:14:10.946,duration_(secs),3248.264423076923,208,4950.0,1506.0,3298.0,1034.817383261019,1070847.0166991823,2062.0
2017-03-21 00:14:14.058,duration_(secs),3242.5167464114834,209,4950.0,1506.0,3292.0,1035.6655798218962,1072603.1932278248,2062.0
2017-03-21 00:14:14.058,duration_(secs),3234.4714285714285,210,4950.0,1506.0,3279.0,1039.7421890805097,1081063.8197539304,2062.0
2017-03-21 00:14:20.834,duration_(secs),3230.8388625592415,211,4950.0,1506.0,3266.0,1038.604907971969,1078700.154863462,2062.0
2017-03-21 00:14:20.834,duration_(secs),3231.103773584906,212,4950.0,1506.0,3276.5,1036.1480152754007,1073602.7095591521,2062.0
2017-03-21 00:14:23.024,duration_(secs),3224.9014084507044,213,4950.0,1506.0,3266.0,1037.6572236624008,1076732.5138187616,1910.0
2017-03-21 00:14:23.024,duration_(secs),3227.2102803738317,214,4950.0,1506.0,3276.5,1035.7693961300197,1072818.2419595455,1910.0
2017-03-21 00:14:28.516,duration_(secs),3230.0279069767444,215,4950.0,1506.0,3287.0,1034.1721142219915,1069511.961834384,1910.0
2017-03-21 00:14:28.516,duration_(secs),3223.8425925925926,216,4950.0,1506.0,3276.5,1035.7611887997855,1072801.240223945,1910.0
2017-03-21 00:14:30.669,duration_(secs),3227.5714285714284,217,4950.0,1506.0,3287.0,1034.8196862588106,1070851.783068783,1910.0
2017-03-21 00:14:30.669,duration_(secs),3225.697247706422,218,4950.0,1506.0,3276.5,1032.8033302514884,1066682.7189785652,1910.0
2017-03-21 00:14:31.912,duration_(secs),3227.931506849315,219,4950.0,1506.0,3287.0,1030.9621273990647,1062882.9081312052,1910.0
2017-03-21 00:14:31.912,duration_(secs),3220.4954545454543,220,4950.0,1506.0,3276.5,1034.5020221194345,1070194.4337691988,1910.0
2017-03-21 00:14:39.819,duration_(secs),3213.022624434389,221,4950.0,1506.0,3266.0,1038.1094636774667,1077671.2585767175,1910.0
2017-03-21 00:14:39.819,duration_(secs),3207.4144144144143,222,4950.0,1506.0,3260.0,1039.1233162611738,1079777.2663976194,1910.0
2017-03-21 00:14:42.304,duration_(secs),3203.7130044843047,223,4950.0,1506.0,3254.0,1038.2526676812533,1077968.601947239,1910.0
2017-03-21 00:14:42.304,duration_(secs),3198.660714285714,224,4950.0,1506.0,3248.0,1038.6782006706246,1078852.4045483663,1910.0
2017-03-21 00:14:47.686,duration_(secs),3193.4133333333334,225,4950.0,1506.0,3242.0,1039.341847379526,1080231.4757142856,1910.0
2017-03-21 00:14:47.686,duration_(secs),3199.712389380531,226,4950.0,1506.0,3248.0,1041.344178998812,1084397.6991347098,1910.0
2017-03-21 00:14:54.204,duration_(secs),3207.4757709251103,227,4962.0,1506.0,3254.0,1045.6006839800546,1093280.790339558,1910.0
2017-03-21 00:14:54.204,duration_(secs),3211.2894736842104,228,4962.0,1506.0,3260.0,1044.883095066462,1091780.6823556689,1910.0
2017-03-21 00:15:03.536,duration_(secs),3208.048034934498,229,4962.0,1506.0,3254.0,1043.7424282141906,1089398.256454455,1910.0
2017-03-21 00:15:03.536,duration_(secs),3200.9217391304346,230,4962.0,1506.0,3248.0,1047.0536757788627,1096321.3999620278,1569.0
2017-03-21 00:18:21.196,duration_(secs),3204.5108225108224,231,4962.0,1506.0,3254.0,1046.1980769370166,1094530.4161867118,1569.0
2017-03-21 00:18:21.196,duration_(secs),3210.939655172414,232,4962.0,1506.0,3260.0,1048.513578174105,1099380.723615465,1569.0
2017-03-21 00:15:13.363,duration_(secs),3210.008583690987,233,4962.0,1506.0,3254.0,1046.34793444915,1094843.9999260027,1569.0
2017-03-21 00:15:13.363,duration_(secs),3208.74358974359,234,4962.0,1506.0,3248.0,1044.2794394727464,1090519.5477055134,1569.0
2017-03-21 00:15:22.217,duration_(secs),3215.1531914893617,235,4962.0,1506.0,3254.0,1046.6679088778894,1095513.7114748138,1569.0
2017-03-21 00:15:22.217,duration_(secs),3210.3898305084745,236,4962.0,1506.0,3248.0,1046.9989008825812,1096206.698449333,1569.0
2017-03-21 00:18:31.374,duration_(secs),3217.7679324894516,237,4962.0,1506.0,3254.0,1050.9344313359027,1104463.1789673173,1569.0
2017-03-21 00:18:31.374,duration_(secs),3221.3067226890757,238,4962.0,1506.0,3260.0,1050.134981497092,1102783.4793638976,1569.0
2017-03-21 00:18:26.770,duration_(secs),3218.0041841004186,239,4962.0,1506.0,3254.0,1049.1695054865652,1100756.651242924,1569.0
2017-03-21 00:18:26.770,duration_(secs),3219.2916666666665,240,4962.0,1506.0,3260.0,1047.1622613539437,1096548.8016039052,1569.0
2017-03-21 00:18:27.637,duration_(secs),3223.244813278008,241,4962.0,1506.0,3266.0,1046.778889729537,1095746.0439834024,1569.0
2017-03-21 00:18:27.637,duration_(secs),3229.884297520661,242,4962.0,1506.0,3276.5,1049.6987213693865,1101867.405644525,1569.0
2017-03-21 00:15:31.231,duration_(secs),3235.5061728395062,243,4962.0,1506.0,3287.0,1051.1871225891591,1104994.3666972758,1569.0
2017-03-21 00:15:31.231,duration_(secs),3242.0450819672133,244,4962.0,1506.0,3289.5,1053.982852766747,1110879.8539263306,1569.0
2017-03-21 00:15:40.027,duration_(secs),3240.0530612244897,245,4962.0,1506.0,3287.0,1052.2828819126585,1107299.26356641,1569.0
2017-03-21 00:15:40.027,duration_(secs),3244.142276422764,246,4962.0,1506.0,3289.5,1052.089924030368,1106893.2082462253,1569.0
2017-03-21 00:15:49.467,duration_(secs),3239.497975708502,247,4962.0,1506.0,3287.0,1052.4834041697743,1107721.3160527963,1569.0
2017-03-21 00:15:49.467,duration_(secs),3239.7137096774195,248,4962.0,1506.0,3289.5,1050.3562046146142,1103248.1565724174,1569.0
2017-03-21 00:15:58.741,duration_(secs),3240.144578313253,249,4962.0,1506.0,3292.0,1048.2584612553674,1098845.8015934706,1569.0
2017-03-21 00:15:58.741,duration_(secs),3246.18,250,4962.0,1506.0,3292.5,1050.494809592089,1103539.3449799195,1569.0
2017-03-21 00:16:07.635,duration_(secs),3251.824701195219,251,4962.0,1506.0,3293.0,1052.1989893301602,1107122.7131474104,1569.0
2017-03-21 00:16:07.635,duration_(secs),3251.4246031746034,252,4962.0,1506.0,3292.5,1050.1200909648614,1102752.205448049,1569.0
2017-03-21 00:16:15.561,duration_(secs),3252.98023715415,253,4962.0,1506.0,3293.0,1048.326506339315,1098988.4638935942,1569.0
2017-03-21 00:16:15.561,duration_(secs),3252.3700787401576,254,4962.0,1506.0,3292.5,1046.2978536099406,1094739.1984687685,1569.0
2017-03-21 00:16:25.018,duration_(secs),3250.698039215686,255,4962.0,1506.0,3292.0,1044.5774788152905,1091142.1092481087,1569.0
2017-03-21 00:16:25.018,duration_(secs),3251.84765625,256,4962.0,1506.0,3292.5,1042.6895295972529,1087201.4551317403,1569.0
2017-03-21 00:13:17.488,duration_(secs),3247.7898832684823,257,4962.0,1506.0,3292.0,1042.6822207609575,1087186.213491002,1569.0
2017-03-21 00:13:17.488,duration_(secs),3247.562015503876,258,4962.0,1506.0,3289.5,1040.6581154537428,1082969.3132597352,1569.0
2017-03-21 00:16:40.214,duration_(secs),3253.023166023166,259,4962.0,1506.0,3292.0,1042.3512922789125,1086496.216515519,1569.0
2017-03-21 00:16:40.214,duration_(secs),3257.519230769231,260,4962.0,1506.0,3292.5,1042.8600318167323,1087557.0459607958,1569.0
2017-03-21 00:16:40.219,duration_(secs),3252.2758620689656,261,4962.0,1506.0,3292.0,1044.2939170300135,1090549.7851458886,1569.0
2017-03-21 00:16:40.219,duration_(secs),3253.0419847328244,262,4962.0,1506.0,3292.5,1042.365201256218,1086525.2127899155,1569.0
2017-03-21 00:16:40.243,duration_(secs),3249.425855513308,263,4962.0,1506.0,3292.0,1042.0255566457988,1085817.2607029867,1569.0
2017-03-21 00:16:40.243,duration_(secs),3251.681818181818,264,4962.0,1506.0,3292.5,1040.6883640163192,1083032.270998963,1569.0
2017-03-21 00:16:40.244,duration_(secs),3251.3509433962263,265,4962.0,1506.0,3292.0,1038.7294583941716,1078958.887735849,1569.0
2017-03-21 00:16:40.244,duration_(secs),3256.8684210526317,266,4962.0,1506.0,3292.5,1040.6656838968586,1082985.0656405166,1569.0
2017-03-21 00:16:40.552,duration_(secs),3253.3295880149813,267,4962.0,1506.0,3292.0,1040.3160216001434,1082257.4247979498,1569.0
2017-03-21 00:16:40.552,duration_(secs),3250.634328358209,268,4962.0,1506.0,3289.5,1039.3030799534229,1080150.892000671,1569.0
2017-03-21 00:16:40.552,duration_(secs),3244.174721189591,269,4962.0,1506.0,3287.0,1042.7583197407002,1087344.9133884483,1513.0
2017-03-21 00:16:40.552,duration_(secs),3250.251851851852,270,4962.0,1506.0,3289.5,1045.5975557558013,1093274.248602506,1513.0
2017-03-21 00:16:40.596,duration_(secs),3253.771217712177,271,4962.0,1506.0,3292.0,1045.2663169693808,1092581.6733907342,1513.0
2017-03-21 00:16:40.596,duration_(secs),3253.5036764705883,272,4962.0,1506.0,3289.5,1043.3453292180848,1088569.4760011935,1513.0
2017-03-21 00:16:33.976,duration_(secs),3255.285714285714,273,4962.0,1506.0,3292.0,1041.841800459587,1085434.3371848739,1513.0
2017-03-21 00:16:33.976,duration_(secs),3259.288321167883,274,4962.0,1506.0,3292.5,1042.0403559265778,1085848.1033795888,1513.0
2017-03-21 00:16:42.367,duration_(secs),3259.181818181818,275,4962.0,1506.0,3292.0,1040.1385837429755,1081888.2733908426,1513.0
2017-03-21 00:16:42.367,duration_(secs),3260.590579710145,276,4962.0,1506.0,3292.5,1038.5094541268923,1078501.8863109355,1513.0
2017-03-21 00:19:52.787,duration_(secs),3262.6173285198556,277,4962.0,1506.0,3293.0,1037.175060756455,1075732.1066551562,1513.0
2017-03-21 00:19:52.787,duration_(secs),3264.9352517985612,278,4962.0,1506.0,3298.5,1036.0223100104877,1073342.2268394672,1513.0
2017-03-21 00:19:44.716,duration_(secs),3261.0501792114696,279,4962.0,1506.0,3293.0,1036.1913195498212,1073692.4507103995,1513.0
2017-03-21 00:19:44.716,duration_(secs),3266.057142857143,280,4962.0,1506.0,3298.5,1037.7203874154914,1076863.6024577576,1513.0
2017-03-21 00:19:55.881,duration_(secs),3265.733096085409,281,4962.0,1506.0,3293.0,1035.8799002749279,1073047.1677935945,1513.0
2017-03-21 00:19:55.881,duration_(secs),3269.0354609929077,282,4962.0,1506.0,3298.5,1035.5210658125702,1072303.8777416016,1513.0
2017-03-21 00:16:50.841,duration_(secs),3264.190812720848,283,4962.0,1506.0,3293.0,1036.8912991718435,1075143.5662982732,1513.0
2017-03-21 00:16:50.841,duration_(secs),3258.073943661972,284,4962.0,1506.0,3292.5,1040.1781776004168,1081970.6411561242,1513.0
2017-03-21 00:17:00.342,duration_(secs),3263.143859649123,285,4962.0,1506.0,3293.0,1041.866852861096,1085486.5390906846,1513.0
2017-03-21 00:17:00.342,duration_(secs),3265.8391608391607,286,4962.0,1506.0,3298.5,1041.0357841421958,1083755.5038645566,1513.0
2017-03-21 00:19:32.329,duration_(secs),3260.7003484320558,287,4962.0,1506.0,3293.0,1042.8542902698077,1087545.0707341442,1513.0
2017-03-21 00:19:32.329,duration_(secs),3260.59375,288,4962.0,1506.0,3292.5,1041.0374573933414,1083758.987695993,1513.0
2017-03-21 00:17:09.174,duration_(secs),3255.3010380622836,289,4962.0,1506.0,3292.0,1043.116309313522,1088091.634755863,1513.0
2017-03-21 00:17:09.174,duration_(secs),3259.3758620689655,290,4962.0,1506.0,3292.5,1043.6195796826566,1089141.827097005,1513.0
2017-03-21 00:20:07.925,duration_(secs),3255.3333333333335,291,4962.0,1506.0,3292.0,1044.0985101275523,1090141.6988505747,1513.0
2017-03-21 00:20:07.925,duration_(secs),3249.6609589041095,292,4962.0,1506.0,3289.5,1046.800291503523,1095790.850291861,1513.0
2017-03-21 00:17:18.046,duration_(secs),3245.2389078498295,293,4962.0,1506.0,3287.0,1047.7440626459127,1097767.620809762,1513.0
2017-03-21 00:17:18.046,duration_(secs),3243.013605442177,294,4962.0,1506.0,3276.5,1046.65030122605,1095476.8530565812,1513.0
2017-03-21 00:20:28.470,duration_(secs),3243.901694915254,295,4962.0,1506.0,3287.0,1044.9800996529011,1091983.408670587,1513.0
2017-03-21 00:20:28.470,duration_(secs),3244.6182432432433,296,4962.0,1506.0,3289.5,1043.2802828976521,1088433.748683005,1513.0
2017-03-21 00:17:26.409,duration_(secs),3239.5488215488217,297,4962.0,1506.0,3287.0,1045.1742540964024,1092389.2214259712,1513.0
2017-03-21 00:17:26.409,duration_(secs),3237.98322147651,298,4962.0,1506.0,3276.5,1043.7631781721875,1089441.5721081058,1513.0
2017-03-21 00:20:38.674,duration_(secs),3236.8695652173915,299,4962.0,1506.0,3266.0,1042.1883499421683,1086156.5567551795,1513.0
2017-03-21 00:20:38.674,duration_(secs),3242.2566666666667,300,4962.0,1506.0,3276.5,1044.6196363930824,1091230.1847380158,1513.0
2017-03-21 00:20:28.392,duration_(secs),3237.1760797342195,301,4962.0,1506.0,3266.0,1046.5955628732206,1095362.2722259136,1513.0
2017-03-21 00:20:28.392,duration_(secs),3236.158940397351,302,4962.0,1506.0,3260.0,1045.0050888792796,1092035.635783591,1513.0
2017-03-21 00:17:36.079,duration_(secs),3241.4422442244227,303,4962.0,1506.0,3266.0,1047.3191268382834,1096877.3534413043,1513.0
2017-03-21 00:17:36.079,duration_(secs),3236.7993421052633,304,4962.0,1506.0,3260.0,1048.7184962400545,1099810.4843560013,1513.0
2017-03-21 00:17:45.703,duration_(secs),3238.4852459016392,305,4962.0,1506.0,3266.0,1047.4061196839252,1097059.5795513373,1513.0
2017-03-21 00:17:45.703,duration_(secs),3244.143790849673,306,4970.0,1506.0,3276.5,1050.3620885015414,1103260.51696132,1513.0
2017-03-21 00:16:12.017,duration_(secs),3249.185667752443,307,4970.0,1506.0,3287.0,1052.3588698276965,1107459.1909050264,1513.0
2017-03-21 00:16:12.017,duration_(secs),3252.5,308,4970.0,1506.0,3289.5,1052.2524173586553,1107235.1498371335,1513.0
2017-03-21 00:21:16.514,duration_(secs),3248.3851132686086,309,4970.0,1506.0,3287.0,1053.0300608237378,1108872.3089984448,1513.0
2017-03-21 00:21:16.514,duration_(secs),3251.222580645161,310,4970.0,1506.0,3289.5,1052.5110944874684,1107779.6040192086,1513.0
2017-03-21 00:18:17.824,duration_(secs),3254.186495176849,311,4970.0,1506.0,3292.0,1052.1113015806864,1106938.1909138057,1513.0
2017-03-21 00:18:17.824,duration_(secs),3257.323717948718,312,4970.0,1506.0,3292.5,1051.879109091461,1106449.6601430457,1513.0
2017-03-21 00:21:28.255,duration_(secs),3259.156549520767,313,4970.0,1506.0,3293.0,1050.692533109304,1103954.7991316458,1513.0
2017-03-21 00:21:28.255,duration_(secs),3261.12101910828,314,4970.0,1506.0,3298.5,1049.5901853545356,1101639.5571925682,1513.0
2017-03-21 00:18:36.844,duration_(secs),3258.8285714285716,315,4970.0,1506.0,3293.0,1048.7070971506746,1099786.5756141946,1513.0
2017-03-21 00:18:36.844,duration_(secs),3255.03164556962,316,4970.0,1506.0,3292.5,1049.2143964838785,1100850.8497890295,1513.0
2017-03-21 00:18:43.176,duration_(secs),3253.9400630914824,317,4970.0,1506.0,3292.0,1047.7332039452426,1097744.8666493632,1513.0
2017-03-21 00:18:43.176,duration_(secs),3258.4591194968552,318,4970.0,1506.0,3292.5,1049.1787759966105,1100776.1040017458,1513.0
2017-03-21 00:18:47.087,duration_(secs),3254.9655172413795,319,4970.0,1506.0,3292.0,1049.3845914724395,1101208.0208197788,1513.0
2017-03-21 00:18:47.087,duration_(secs),3257.459375,320,4970.0,1506.0,3292.5,1048.6878193938664,1099746.1425450626,1513.0
2017-03-21 00:18:55.853,duration_(secs),3253.0934579439254,321,4970.0,1506.0,3292.0,1049.965757174165,1102428.0912383175,1513.0
2017-03-21 00:18:55.853,duration_(secs),3256.0683229813662,322,4970.0,1506.0,3292.5,1049.6872765233454,1101843.3784949982,1513.0
2017-03-21 00:17:11.205,duration_(secs),3252.6934984520126,323,4970.0,1506.0,3292.0,1049.8096465377948,1102100.2939638097,1513.0
2017-03-21 00:17:11.205,duration_(secs),3257.4413580246915,324,4970.0,1506.0,3292.5,1051.661486410617,1105991.8819993883,1513.0
2017-03-21 00:19:08.485,duration_(secs),3255.1292307692306,325,4970.0,1506.0,3292.0,1050.8642894554946,1104315.7548528016,1513.0
2017-03-21 00:19:08.485,duration_(secs),3258.0030674846626,326,4970.0,1506.0,3292.5,1050.5285687865492,1103610.2738367154,1513.0
2017-03-21 00:19:05.260,duration_(secs),3252.9266055045873,327,4970.0,1506.0,3292.0,1052.9254051010232,1108651.9087071538,1513.0
2017-03-21 00:19:05.260,duration_(secs),3257.609756097561,328,4970.0,1506.0,3292.5,1054.729917526726,1112455.1989259343,1513.0
2017-03-21 00:19:15.585,duration_(secs),3258.632218844985,329,4970.0,1506.0,3293.0,1053.2841562061392,1109407.5137148786,1513.0
2017-03-21 00:19:15.585,duration_(secs),3259.3121212121214,330,4970.0,1506.0,3298.5,1051.7547254888814,1106188.002588192,1513.0
2017-03-21 00:19:26.009,duration_(secs),3263.95166163142,331,4970.0,1506.0,3304.0,1053.546773388314,1109960.8037169275,1513.0
2017-03-21 00:19:26.009,duration_(secs),3262.6656626506024,332,4970.0,1506.0,3298.5,1052.2150479897994,1107156.5072161758,1513.0
2017-03-21 00:19:40.246,duration_(secs),3258.6396396396394,333,4970.0,1506.0,3293.0,1053.1947822066627,1109219.2492673395,1513.0
2017-03-21 00:19:40.246,duration_(secs),3255.6616766467064,334,4970.0,1506.0,3292.5,1053.0195917308242,1108850.260568952,1513.0
2017-03-21 00:19:40.246,duration_(secs),3256.1164179104476,335,4970.0,1506.0,3293.0,1051.4749755133703,1105599.6241308427,1513.0
2017-03-21 00:19:40.246,duration_(secs),3260.3511904761904,336,4970.0,1506.0,3298.5,1052.7701150313187,1108324.9151030562,1513.0
2017-03-21 00:19:40.552,duration_(secs),3263.308605341246,337,4970.0,1506.0,3304.0,1052.6033597945275,1107973.8330507276,1513.0
2017-03-21 00:19:40.552,duration_(secs),3264.4881656804732,338,4970.0,1506.0,3310.0,1051.2641710941637,1105156.3574262988,1513.0
2017-03-21 00:19:40.552,duration_(secs),3259.5722713864307,339,4970.0,1506.0,3304.0,1053.6028396534866,1110078.9437258907,1598.0
2017-03-21 00:19:40.552,duration_(secs),3259.205882352941,340,4970.0,1506.0,3298.5,1052.0693971808466,1106850.0164844699,1598.0
2017-03-21 00:19:41.603,duration_(secs),3258.2346041055716,341,4970.0,1506.0,3293.0,1050.6741970413311,1103916.2683284457,1598.0
2017-03-21 00:19:41.603,duration_(secs),3260.6345029239765,342,4970.0,1506.0,3298.5,1050.0708219557253,1102648.7311227727,1598.0
2017-03-21 00:19:42.031,duration_(secs),3256.737609329446,343,4970.0,1506.0,3293.0,1051.015382598464,1104633.3344585954,1598.0
2017-03-21 00:19:42.031,duration_(secs),3258.2616279069766,344,4970.0,1506.0,3298.5,1049.8627599516053,1102211.814733202,1598.0
2017-03-21 00:19:36.320,duration_(secs),3262.449275362319,345,4970.0,1506.0,3304.0,1051.2172780106575,1105057.7655881362,1598.0
2017-03-21 00:19:36.320,duration_(secs),3259.4479768786127,346,4970.0,1506.0,3298.5,1051.176196380262,1104971.3958364748,1598.0
2017-03-21 00:22:54.095,duration_(secs),3260.587896253602,347,4970.0,1506.0,3304.0,1049.8708179123482,1102228.7343039429,1598.0
2017-03-21 00:22:54.095,duration_(secs),3259.514367816092,348,4970.0,1506.0,3298.5,1048.5482057829329,1099453.3398506078,1598.0
2017-03-21 00:19:47.318,duration_(secs),3254.7994269340975,349,4970.0,1506.0,3293.0,1050.739022848967,1104052.4941376017,1598.0
2017-03-21 00:19:47.318,duration_(secs),3250.302857142857,350,4970.0,1506.0,3292.5,1052.599505463967,1107965.7189029881,1598.0
2017-03-21 00:22:28.069,duration_(secs),3248.8205128205127,351,4970.0,1506.0,3292.0,1051.4615402141205,1105571.3705494504,1598.0
2017-03-21 00:22:28.069,duration_(secs),3252.6875,352,4970.0,1506.0,3292.5,1052.4662741346551,1107685.258190883,1598.0
2017-03-21 00:19:57.450,duration_(secs),3249.6628895184135,353,4970.0,1506.0,3292.0,1052.505469759935,1107767.7638745815,1598.0
2017-03-21 00:19:57.450,duration_(secs),3251.6271186440677,354,4970.0,1506.0,3292.5,1051.6631651691257,1105995.4129735439,1598.0
2017-03-21 00:20:17.691,duration_(secs),3255.788732394366,355,4970.0,1506.0,3293.0,1053.099894332586,1109019.387443304,1598.0
2017-03-21 00:20:17.691,duration_(secs),3251.424157303371,356,4970.0,1506.0,3292.5,1054.8350661439415,1112677.0167668934,1598.0
2017-03-21 00:23:25.691,duration_(secs),3252.204481792717,357,4970.0,1506.0,3293.0,1053.4556939335325,1109768.8990809808,1598.0
2017-03-21 00:23:25.691,duration_(secs),3256.8268156424583,358,4970.0,1506.0,3298.5,1055.608507005898,1114309.3200632208,1598.0
2017-03-21 00:20:27.880,duration_(secs),3258.565459610028,359,4970.0,1506.0,3304.0,1054.6477796586046,1112281.9391388244,1598.0
2017-03-21 00:20:27.880,duration_(secs),3258.6444444444446,360,4970.0,1506.0,3298.5,1053.178952815848,1109185.9066542864,1598.0
2017-03-21 00:20:37.655,duration_(secs),3259.04432132964,361,4970.0,1506.0,3304.0,1051.7426297061816,1106162.5591412743,1598.0
2017-03-21 00:20:37.655,duration_(secs),3254.6629834254145,362,4970.0,1506.0,3298.5,1053.587866782078,1110047.3930304097,1598.0
2017-03-21 00:20:47.111,duration_(secs),3249.96694214876,363,4970.0,1506.0,3293.0,1055.929037152045,1114986.1315008448,1598.0
2017-03-21 00:20:47.111,duration_(secs),3249.151098901099,364,4970.0,1506.0,3292.5,1054.5884613612338,1112156.8228362545,1598.0
2017-03-21 00:20:49.535,duration_(secs),3248.095890410959,365,4970.0,1506.0,3292.0,1053.331790870706,1109507.861658889,1598.0
2017-03-21 00:20:49.535,duration_(secs),3249.8032786885246,366,4970.0,1506.0,3292.5,1052.3949201910923,1107535.0680440154,1598.0
2017-03-21 00:20:57.420,duration_(secs),3252.8365122615805,367,4970.0,1506.0,3293.0,1052.561447904127,1107885.601614032,1598.0
2017-03-21 00:20:57.420,duration_(secs),3252.578804347826,368,4970.0,1506.0,3292.5,1051.1380879201815,1104891.2798764955,1598.0
2017-03-21 00:21:06.752,duration_(secs),3256.70189701897,369,4970.0,1506.0,3293.0,1052.6926514903703,1108161.8185018261,1598.0
2017-03-21 00:21:06.752,duration_(secs),3256.7081081081083,370,4970.0,1506.0,3292.5,1051.265277756249,1105158.6842159233,1598.0
2017-03-21 00:21:15.957,duration_(secs),3258.2749326145554,371,4970.0,1506.0,3293.0,1050.277368714947,1103082.5512347927,1598.0
2017-03-21 00:21:15.957,duration_(secs),3257.8440860215055,372,4970.0,1506.0,3292.5,1048.8938634634544,1100178.3368112918,1598.0
2017-03-21 00:21:25.341,duration_(secs),3254.2573726541555,373,4970.0,1506.0,3292.0,1049.7710852517862,1102019.331430713,1598.0
2017-03-21 00:21:25.341,duration_(secs),3250.0641711229946,374,4970.0,1506.0,3289.5,1051.4945911547027,1105640.8752275952,1598.0
2017-03-21 00:24:33.376,duration_(secs),3250.8373333333334,375,4970.0,1506.0,3292.0,1050.194640830562,1102908.7836292335,1598.0
2017-03-21 00:24:33.376,duration_(secs),3246.56914893617,376,4970.0,1506.0,3289.5,1052.0539126896842,1106817.4352056738,1598.0
2017-03-21 00:21:40.214,duration_(secs),3242.1671087533155,377,4970.0,1506.0,3287.0,1054.1248796485224,1111179.261894012,1598.0
2017-03-21 00:21:40.214,duration_(secs),3243.240740740741,378,4970.0,1506.0,3289.5,1052.9328335510017,1108667.5519697417,1598.0
2017-03-21 00:21:40.215,duration_(secs),3247.126649076517,379,4970.0,1506.0,3292.0,1054.2568835488673,1111457.5765101702,1598.0
2017-03-21 00:21:40.215,duration_(secs),3245.9026315789474,380,4970.0,1506.0,3289.5,1053.1354584878693,1109094.2939244548,1598.0
2017-03-21 00:21:40.597,duration_(secs),3244.412073490814,381,4970.0,1506.0,3287.0,1052.151185234655,1107022.1165906894,1598.0
2017-03-21 00:21:40.597,duration_(secs),3244.67277486911,382,4970.0,1506.0,3289.5,1050.7818562577934,1104142.5094405739,1598.0
2017-03-21 00:24:28.374,duration_(secs),3246.1514360313317,383,4970.0,1506.0,3292.0,1049.8045008934282,1102089.4900961001,1598.0
2017-03-21 00:24:28.374,duration_(secs),3241.8359375,384,4970.0,1506.0,3289.5,1051.8381084718235,1106363.4064335835,1598.0
2017-03-21 00:21:34.616,duration_(secs),3240.916883116883,385,4970.0,1506.0,3287.0,1050.6224089550885,1103807.4461985931,1598.0
2017-03-21 00:21:34.616,duration_(secs),3241.2538860103627,386,4970.0,1506.0,3289.5,1049.2779671076617,1100984.252257587,1598.0
2017-03-21 00:24:49.984,duration_(secs),3241.7286821705425,387,4970.0,1506.0,3292.0,1047.959542825008,1098219.2033979998,1598.0
2017-03-21 00:24:49.984,duration_(secs),3243.3917525773195,388,4970.0,1506.0,3292.5,1047.117261490636,1096454.559311649,1598.0
2017-03-21 00:21:43.952,duration_(secs),3241.570694087404,389,4970.0,1506.0,3292.0,1046.383614318481,1094918.6683142078,1598.0
2017-03-21 00:21:43.952,duration_(secs),3239.602564102564,390,4970.0,1506.0,3289.5,1045.760319703278,1093614.646265902,1598.0
2017-03-21 00:24:57.592,duration_(secs),3236.329923273657,391,4970.0,1506.0,3287.0,1046.421609937088,1094998.1857433275,1598.0
2017-03-21 00:24:57.592,duration_(secs),3238.012755102041,392,4970.0,1506.0,3289.5,1045.6135962561725,1093307.792675766,1598.0
2017-03-21 00:21:55.099,duration_(secs),3236.4020356234096,393,4970.0,1506.0,3287.0,1044.7671262817905,1091538.3481591109,1598.0
2017-03-21 00:21:55.099,duration_(secs),3233.964467005076,394,4970.0,1506.0,3287.0,1044.558252446722,1091101.94275455,1598.0
2017-03-21 00:25:32.455,duration_(secs),3234.359493670886,395,4970.0,1506.0,3287.0,1043.2613702615208,1088394.2866799461,1598.0
2017-03-21 00:25:32.455,duration_(secs),3233.651515151515,396,4970.0,1506.0,3287.0,1042.0351945137427,1085837.3466052935,1598.0
2017-03-21 00:22:40.245,duration_(secs),3234.1738035264484,397,4970.0,1506.0,3287.0,1040.7706898289177,1083203.6288069612,1598.0
2017-03-21 00:22:40.245,duration_(secs),3232.814070351759,398,4970.0,1506.0,3287.0,1039.8129678765538,1081211.008164247,1598.0
2017-03-21 00:22:40.245,duration_(secs),3230.8922305764413,399,4970.0,1506.0,3287.0,1039.2151323819555,1079968.0913716452,1598.0
