accessed_date,age,motivo_erro
2017-03-20 13:05:52.579,,valor_nulo
2017-03-20 13:05:52.579,,valor_nulo
2017-03-20 13:05:58.158,,valor_nulo
2017-03-20 13:05:58.158,,valor_nulo
2017-03-20 13:05:58.980,,valor_nulo
2017-03-20 13:05:58.980,,valor_nulo
2017-03-20 13:05:59.526,,valor_nulo
2017-03-20 13:05:59.526,,valor_nulo
2017-03-20 13:06:01.681,,valor_nulo
2017-03-20 13:06:01.681,,valor_nulo
2017-03-20 13:08:52.741,,valor_nulo
2017-03-20 13:08:52.741,,valor_nulo
2017-03-20 13:06:03.168,,valor_nulo
2017-03-20 13:06:03.168,,valor_nulo
2017-03-20 13:06:07.615,,valor_nulo
2017-03-20 13:06:07.615,,valor_nulo
2017-03-20 13:06:07.888,,valor_nulo
2017-03-20 13:06:07.888,,valor_nulo
2017-03-20 13:06:09.689,,valor_nulo
2017-03-20 13:06:09.689,,valor_nulo
2017-03-20 13:06:10.410,,valor_nulo
2017-03-20 13:06:10.410,,valor_nulo
2017-03-20 13:06:19.218,,valor_nulo
2017-03-20 13:06:19.218,,valor_nulo
2017-03-20 13:06:13.839,,valor_nulo
2017-03-20 13:06:13.839,,valor_nulo
2017-03-20 13:06:17.378,,valor_nulo
2017-03-20 13:06:17.378,,valor_nulo
2017-03-20 13:06:19.349,,valor_nulo
2017-03-20 13:06:19.349,,valor_nulo
2017-03-20 13:06:19.617,,valor_nulo
2017-03-20 13:06:19.617,,valor_nulo
2017-03-20 13:09:28.666,,valor_nulo
2017-03-20 13:09:28.666,,valor_nulo
2017-03-20 13:06:23.558,,valor_nulo
2017-03-20 13:06:23.558,,valor_nulo
2017-03-20 13:06:26.581,,valor_nulo
2017-03-20 13:06:26.581,,valor_nulo
2017-03-20 13:06:27.721,,valor_nulo
2017-03-20 13:06:27.721,,valor_nulo
2017-03-20 13:06:28.589,,valor_nulo
2017-03-20 13:06:28.589,,valor_nulo
2017-03-20 13:06:28.592,,valor_nulo
2017-03-20 13:06:28.592,,valor_nulo
2017-03-20 13:09:13.165,,valor_nulo
2017-03-20 13:09:13.165,,valor_nulo
2017-03-20 13:06:40.263,,valor_nulo
2017-03-20 13:06:40.263,,valor_nulo
2017-03-20 13:06:40.270,,valor_nulo
2017-03-20 13:06:40.270,,valor_nulo
2017-03-20 13:06:40.611,,valor_nulo
2017-03-20 13:06:40.611,,valor_nulo
2017-03-20 13:06:33.477,,valor_nulo
2017-03-20 13:06:33.477,,valor_nulo
2017-03-20 13:06:36.887,,valor_nulo
2017-03-20 13:06:36.887,,valor_nulo
2017-03-20 13:06:37.573,,valor_nulo
2017-03-20 13:06:37.573,,valor_nulo
2017-03-20 13:06:37.957,,valor_nulo
2017-03-20 13:06:37.957,,valor_nulo
2017-03-20 13:06:38.096,,valor_nulo
2017-03-20 13:06:38.096,,valor_nulo
2017-03-20 13:06:47.436,,valor_nulo
2017-03-20 13:06:47.436,,valor_nulo
2017-03-20 13:06:42.677,,valor_nulo
2017-03-20 13:06:42.677,,valor_nulo
2017-03-20 13:06:47.216,,valor_nulo
2017-03-20 13:06:47.216,,valor_nulo
2017-03-20 13:06:47.308,,valor_nulo
2017-03-20 13:06:47.308,,valor_nulo
2017-03-20 13:06:47.558,,valor_nulo
2017-03-20 13:06:47.558,,valor_nulo
2017-03-20 13:06:47.731,,valor_nulo
2017-03-20 13:06:47.731,,valor_nulo
2017-03-20 13:09:39.319,,valor_nulo
2017-03-20 13:09:39.319,,valor_nulo
2017-03-20 13:06:51.710,,valor_nulo
2017-03-20 13:06:51.710,,valor_nulo
2017-03-20 13:06:55.880,,valor_nulo
2017-03-20 13:06:55.880,,valor_nulo
2017-03-20 13:06:57.334,,valor_nulo
2017-03-20 13:06:57.334,,valor_nulo
2017-03-20 13:06:57.349,,valor_nulo
2017-03-20 13:06:57.349,,valor_nulo
2017-03-20 13:06:57.587,,valor_nulo
2017-03-20 13:06:57.587,,valor_nulo
2017-03-20 13:06:57.594,,valor_nulo
2017-03-20 13:06:57.594,,valor_nulo
2017-03-20 13:06:57.680,,valor_nulo
2017-03-20 13:06:57.680,,valor_nulo
2017-03-20 13:07:00.883,,valor_nulo
2017-03-20 13:07:00.883,,valor_nulo
2017-03-20 13:07:04.903,,valor_nulo
2017-03-20 13:07:04.903,,valor_nulo
2017-03-20 13:07:06.266,,valor_nulo
2017-03-20 13:07:06.266,,valor_nulo
2017-03-20 13:07:06.388,,valor_nulo
2017-03-20 13:07:06.388,,valor_nulo
2017-03-20 13:07:06.720,,valor_nulo
2017-03-20 13:07:06.720,,valor_nulo
2017-03-20 13:07:06.795,,valor_nulo
2017-03-20 13:07:06.795,,valor_nulo
2017-03-20 13:07:15.735,,valor_nulo
2017-03-20 13:07:15.735,,valor_nulo
2017-03-20 13:07:06.584,,valor_nulo
2017-03-20 13:07:06.584,,valor_nulo
2017-03-20 13:09:59.578,,valor_nulo
2017-03-20 13:09:59.578,,valor_nulo
2017-03-20 13:07:10.793,,valor_nulo
2017-03-20 13:07:10.793,,valor_nulo
2017-03-20 13:07:19.902,,valor_nulo
2017-03-20 13:07:19.902,,valor_nulo
2017-03-20 13:07:13.627,,valor_nulo
2017-03-20 13:07:13.627,,valor_nulo
2017-03-20 13:07:15.187,,valor_nulo
2017-03-20 13:07:15.187,,valor_nulo
2017-03-20 13:07:15.238,,valor_nulo
2017-03-20 13:07:15.238,,valor_nulo
2017-03-20 13:10:24.065,,valor_nulo
2017-03-20 13:10:24.065,,valor_nulo
2017-03-20 13:07:15.410,,valor_nulo
2017-03-20 13:07:15.410,,valor_nulo
2017-03-20 13:07:15.565,,valor_nulo
2017-03-20 13:07:15.565,,valor_nulo
2017-03-20 13:07:20.589,,valor_nulo
2017-03-20 13:07:20.589,,valor_nulo
2017-03-20 13:07:22.818,,valor_nulo
2017-03-20 13:07:22.818,,valor_nulo
2017-03-20 13:07:24.186,,valor_nulo
2017-03-20 13:07:24.186,,valor_nulo
2017-03-20 13:07:24.269,,valor_nulo
2017-03-20 13:07:24.269,,valor_nulo
2017-03-20 13:07:24.655,,valor_nulo
2017-03-20 13:07:24.655,,valor_nulo
2017-03-20 13:07:24.742,,valor_nulo
2017-03-20 13:07:24.742,,valor_nulo
2017-03-20 13:07:25.343,,valor_nulo
2017-03-20 13:07:25.343,,valor_nulo
2017-03-20 13:07:29.345,,valor_nulo
2017-03-20 13:07:29.345,,valor_nulo
2017-03-20 13:10:18.527,,valor_nulo
2017-03-20 13:10:18.527,,valor_nulo
2017-03-20 13:07:40.309,,valor_nulo
2017-03-20 13:07:40.309,,valor_nulo
2017-03-20 13:07:40.309,,valor_nulo
2017-03-20 13:07:40.309,,valor_nulo
2017-03-20 13:07:40.557,,valor_nulo
2017-03-20 13:07:40.557,,valor_nulo
2017-03-20 13:07:40.557,,valor_nulo
2017-03-20 13:07:40.557,,valor_nulo
2017-03-20 13:07:32.238,,valor_nulo
2017-03-20 13:07:32.238,,valor_nulo
2017-03-20 13:07:42.127,,valor_nulo
2017-03-20 13:07:42.127,,valor_nulo
2017-03-20 13:07:42.334,,valor_nulo
2017-03-20 13:07:42.334,,valor_nulo
2017-03-20 13:07:34.977,,valor_nulo
2017-03-20 13:07:34.977,,valor_nulo
2017-03-20 13:07:34.193,,valor_nulo
2017-03-20 13:07:34.193,,valor_nulo
2017-03-20 13:07:34.239,,valor_nulo
2017-03-20 13:07:34.239,,valor_nulo
2017-03-20 13:07:34.268,,valor_nulo
2017-03-20 13:07:34.268,,valor_nulo
2017-03-20 13:07:44.020,,valor_nulo
2017-03-20 13:07:44.020,,valor_nulo
2017-03-20 13:07:41.690,,valor_nulo
2017-03-20 13:07:41.690,,valor_nulo
2017-03-20 13:07:43.853,,valor_nulo
2017-03-20 13:07:43.853,,valor_nulo
2017-03-20 13:07:43.654,,valor_nulo
2017-03-20 13:07:43.654,,valor_nulo
2017-03-20 13:07:43.934,,valor_nulo
2017-03-20 13:07:43.934,,valor_nulo
2017-03-20 13:07:44.072,,valor_nulo
2017-03-20 13:07:44.072,,valor_nulo
2017-03-20 13:07:50.727,,valor_nulo
2017-03-20 13:07:50.727,,valor_nulo
2017-03-20 13:07:51.954,,valor_nulo
2017-03-20 13:07:51.954,,valor_nulo
2017-03-20 13:10:39.015,,valor_nulo
2017-03-20 13:10:39.015,,valor_nulo
2017-03-20 13:07:53.271,,valor_nulo
2017-03-20 13:07:53.271,,valor_nulo
2017-03-20 13:07:53.277,,valor_nulo
2017-03-20 13:07:53.277,,valor_nulo
2017-03-20 13:07:53.866,,valor_nulo
2017-03-20 13:07:53.866,,valor_nulo
2017-03-20 13:07:53.959,,valor_nulo
2017-03-20 13:07:53.959,,valor_nulo
2017-03-20 13:07:58.080,,valor_nulo
2017-03-20 13:07:58.080,,valor_nulo
2017-03-20 13:08:08.159,,valor_nulo
2017-03-20 13:08:08.159,,valor_nulo
2017-03-20 13:07:59.665,,valor_nulo
2017-03-20 13:07:59.665,,valor_nulo
2017-03-20 13:08:00.279,,valor_nulo
2017-03-20 13:08:00.279,,valor_nulo
2017-03-20 13:08:01.959,,valor_nulo
2017-03-20 13:08:01.959,,valor_nulo
2017-03-20 13:08:02.144,,valor_nulo
2017-03-20 13:08:02.144,,valor_nulo
2017-03-20 13:08:02.890,,valor_nulo
2017-03-20 13:08:02.890,,valor_nulo
2017-03-20 13:08:02.953,,valor_nulo
2017-03-20 13:08:02.953,,valor_nulo
2017-03-20 13:08:12.264,,valor_nulo
2017-03-20 13:08:12.264,,valor_nulo
2017-03-20 13:08:08.585,,valor_nulo
2017-03-20 13:08:08.585,,valor_nulo
2017-03-20 13:08:09.937,,valor_nulo
2017-03-20 13:08:09.937,,valor_nulo
2017-03-20 13:08:10.228,,valor_nulo
2017-03-20 13:08:10.228,,valor_nulo
2017-03-20 13:08:10.683,,valor_nulo
2017-03-20 13:08:10.683,,valor_nulo
2017-03-20 13:11:00.721,,valor_nulo
2017-03-20 13:11:00.721,,valor_nulo
2017-03-20 13:08:11.189,,valor_nulo
2017-03-20 13:08:11.189,,valor_nulo
2017-03-20 13:08:11.239,,valor_nulo
2017-03-20 13:08:11.239,,valor_nulo
2017-03-20 13:08:11.444,,valor_nulo
2017-03-20 13:08:11.444,,valor_nulo
2017-03-20 13:08:13.567,,valor_nulo
2017-03-20 13:08:13.567,,valor_nulo
2017-03-20 13:11:27.321,,valor_nulo
2017-03-20 13:11:27.321,,valor_nulo
2017-03-20 13:08:18.182,,valor_nulo
2017-03-20 13:08:18.182,,valor_nulo
2017-03-20 13:08:19.257,,valor_nulo
2017-03-20 13:08:19.257,,valor_nulo
2017-03-20 13:08:19.718,,valor_nulo
2017-03-20 13:08:19.718,,valor_nulo
2017-03-20 13:08:19.965,,valor_nulo
2017-03-20 13:08:19.965,,valor_nulo
2017-03-20 13:08:20.761,,valor_nulo
2017-03-20 13:08:20.761,,valor_nulo
2017-03-20 13:08:21.309,,valor_nulo
2017-03-20 13:08:21.309,,valor_nulo
2017-03-20 13:08:21.053,,valor_nulo
2017-03-20 13:08:21.053,,valor_nulo
2017-03-20 13:08:28.177,,valor_nulo
2017-03-20 13:08:28.177,,valor_nulo
2017-03-20 13:08:27.937,,valor_nulo
2017-03-20 13:08:27.937,,valor_nulo
2017-03-20 13:08:28.273,,valor_nulo
2017-03-20 13:08:28.273,,valor_nulo
2017-03-20 13:08:29.104,,valor_nulo
2017-03-20 13:08:29.104,,valor_nulo
2017-03-20 13:08:29.870,,valor_nulo
2017-03-20 13:08:29.870,,valor_nulo
2017-03-20 13:08:30.454,,valor_nulo
2017-03-20 13:08:30.454,,valor_nulo
2017-03-20 13:08:31.500,,valor_nulo
2017-03-20 13:08:31.500,,valor_nulo
2017-03-20 13:08:40.355,,valor_nulo
2017-03-20 13:08:40.355,,valor_nulo
2017-03-20 13:11:21.515,,valor_nulo
2017-03-20 13:11:21.515,,valor_nulo
2017-03-20 13:08:36.599,,valor_nulo
2017-03-20 13:08:36.599,,valor_nulo
2017-03-20 13:08:37.280,,valor_nulo
2017-03-20 13:08:37.280,,valor_nulo
2017-03-20 13:08:37.298,,valor_nulo
2017-03-20 13:08:37.298,,valor_nulo
2017-03-20 13:08:38.528,,valor_nulo
2017-03-20 13:08:38.528,,valor_nulo
2017-03-20 13:08:40.195,,valor_nulo
2017-03-20 13:08:40.195,,valor_nulo
2017-03-20 13:08:40.257,,valor_nulo
2017-03-20 13:08:40.257,,valor_nulo
2017-03-20 13:08:45.840,,valor_nulo
2017-03-20 13:08:45.840,,valor_nulo
2017-03-20 13:08:46.001,,valor_nulo
2017-03-20 13:08:46.001,,valor_nulo
2017-03-20 13:08:46.157,,valor_nulo
2017-03-20 13:08:46.157,,valor_nulo
2017-03-20 13:08:46.714,,valor_nulo
2017-03-20 13:08:46.714,,valor_nulo
2017-03-20 13:08:47.592,,valor_nulo
2017-03-20 13:08:47.592,,valor_nulo
2017-03-20 13:08:48.561,,valor_nulo
2017-03-20 13:08:48.561,,valor_nulo
2017-03-20 13:08:49.540,,valor_nulo
2017-03-20 13:08:49.540,,valor_nulo
2017-03-20 13:08:55.488,,valor_nulo
2017-03-20 13:08:55.488,,valor_nulo
2017-03-20 13:08:55.548,,valor_nulo
2017-03-20 13:08:55.548,,valor_nulo
2017-03-20 13:08:55.528,,valor_nulo
2017-03-20 13:08:55.528,,valor_nulo
2017-03-20 13:08:56.123,,valor_nulo
2017-03-20 13:08:56.123,,valor_nulo
2017-03-20 13:08:56.681,,valor_nulo
2017-03-20 13:08:56.681,,valor_nulo
2017-03-20 13:11:45.531,,valor_nulo
2017-03-20 13:11:45.531,,valor_nulo
2017-03-20 13:08:57.577,,valor_nulo
2017-03-20 13:08:57.577,,valor_nulo
2017-03-20 13:08:58.013,,valor_nulo
2017-03-20 13:08:58.013,,valor_nulo
2017-03-20 13:09:08.671,,valor_nulo
2017-03-20 13:09:08.671,,valor_nulo
2017-03-20 13:09:04.247,,valor_nulo
2017-03-20 13:09:04.247,,valor_nulo
2017-03-20 13:09:05.325,,valor_nulo
2017-03-20 13:09:05.325,,valor_nulo
2017-03-20 13:09:05.441,,valor_nulo
2017-03-20 13:09:05.441,,valor_nulo
2017-03-20 13:09:07.372,,valor_nulo
2017-03-20 13:09:07.372,,valor_nulo
2017-03-20 13:09:07.384,,valor_nulo
2017-03-20 13:09:07.384,,valor_nulo
2017-03-20 13:09:10.550,,valor_nulo
2017-03-20 13:09:10.550,,valor_nulo
2017-03-20 13:09:13.187,,valor_nulo
2017-03-20 13:09:13.187,,valor_nulo
2017-03-20 13:09:13.975,,valor_nulo
2017-03-20 13:09:13.975,,valor_nulo
2017-03-20 13:09:14.537,,valor_nulo
2017-03-20 13:09:14.537,,valor_nulo
2017-03-20 13:09:17.231,,valor_nulo
2017-03-20 13:09:17.231,,valor_nulo
2017-03-20 13:12:06.538,,valor_nulo
2017-03-20 13:12:06.538,,valor_nulo
2017-03-20 13:12:27.515,,valor_nulo
2017-03-20 13:12:27.515,,valor_nulo
2017-03-20 13:09:22.362,,valor_nulo
2017-03-20 13:09:22.362,,valor_nulo
2017-03-20 13:09:24.203,,valor_nulo
2017-03-20 13:09:24.203,,valor_nulo
2017-03-20 13:09:25.924,,valor_nulo
2017-03-20 13:09:25.924,,valor_nulo
2017-03-20 13:09:36.877,,valor_nulo
2017-03-20 13:09:36.877,,valor_nulo
2017-03-20 13:09:31.400,,valor_nulo
2017-03-20 13:09:31.400,,valor_nulo
2017-03-20 13:09:34.301,,valor_nulo
2017-03-20 13:09:34.301,,valor_nulo
2017-03-20 13:09:35.042,,valor_nulo
2017-03-20 13:09:35.042,,valor_nulo
2017-03-20 13:12:27.674,,valor_nulo
2017-03-20 13:12:27.674,,valor_nulo
2017-03-20 13:09:40.227,,valor_nulo
2017-03-20 13:09:40.227,,valor_nulo
2017-03-20 13:09:43.380,,valor_nulo
2017-03-20 13:09:43.380,,valor_nulo
2017-03-20 13:09:43.483,,valor_nulo
2017-03-20 13:09:43.483,,valor_nulo
2017-03-20 13:09:49.579,,valor_nulo
2017-03-20 13:09:49.579,,valor_nulo
2017-03-20 13:09:53.005,,valor_nulo
2017-03-20 13:09:53.005,,valor_nulo
2017-03-20 13:09:53.354,,valor_nulo
2017-03-20 13:09:53.354,,valor_nulo
2017-03-20 13:12:47.047,,valor_nulo
2017-03-20 13:12:47.047,,valor_nulo
2017-03-20 13:10:05.070,,valor_nulo
2017-03-20 13:10:05.070,,valor_nulo
2017-03-20 13:10:02.131,,valor_nulo
2017-03-20 13:10:02.131,,valor_nulo
2017-03-20 13:10:02.161,,valor_nulo
2017-03-20 13:10:02.161,,valor_nulo
2017-03-20 13:10:06.804,,valor_nulo
2017-03-20 13:10:06.804,,valor_nulo
2017-03-20 13:10:11.485,,valor_nulo
2017-03-20 13:10:11.485,,valor_nulo
2017-03-20 13:13:20.928,,valor_nulo
2017-03-20 13:13:20.928,,valor_nulo
2017-03-20 13:10:12.183,,valor_nulo
2017-03-20 13:10:12.183,,valor_nulo
2017-03-20 13:13:05.918,,valor_nulo
2017-03-20 13:13:05.918,,valor_nulo
2017-03-20 13:10:20.658,,valor_nulo
2017-03-20 13:10:20.658,,valor_nulo
2017-03-20 13:10:21.932,,valor_nulo
2017-03-20 13:10:21.932,,valor_nulo
2017-03-20 13:10:33.331,,valor_nulo
2017-03-20 13:10:33.331,,valor_nulo
2017-03-20 13:10:40.310,,valor_nulo
2017-03-20 13:10:40.310,,valor_nulo
2017-03-20 13:10:40.310,,valor_nulo
2017-03-20 13:10:40.310,,valor_nulo
2017-03-20 13:10:40.556,,valor_nulo
2017-03-20 13:10:40.556,,valor_nulo
2017-03-20 13:10:40.556,,valor_nulo
2017-03-20 13:10:40.556,,valor_nulo
2017-03-20 13:13:25.971,,valor_nulo
2017-03-20 13:13:25.971,,valor_nulo
2017-03-20 13:13:48.778,,valor_nulo
2017-03-20 13:13:48.778,,valor_nulo
2017-03-20 13:10:54.133,,valor_nulo
2017-03-20 13:10:54.133,,valor_nulo
2017-03-20 13:11:01.630,,valor_nulo
2017-03-20 13:11:01.630,,valor_nulo
2017-03-20 13:13:45.768,,valor_nulo
2017-03-20 13:13:45.768,,valor_nulo
2017-03-20 13:11:13.870,,valor_nulo
2017-03-20 13:11:13.870,,valor_nulo
2017-03-20 13:11:05.203,,valor_nulo
2017-03-20 13:11:05.203,,valor_nulo
2017-03-20 13:11:10.399,,valor_nulo
2017-03-20 13:11:10.399,,valor_nulo
2017-03-20 13:14:03.900,,valor_nulo
2017-03-20 13:14:03.900,,valor_nulo
2017-03-20 13:11:20.323,,valor_nulo
2017-03-20 13:11:20.323,,valor_nulo
2017-03-20 13:11:30.031,,valor_nulo
2017-03-20 13:11:30.031,,valor_nulo
2017-03-20 13:14:19.890,,valor_nulo
2017-03-20 13:14:19.890,,valor_nulo
2017-03-20 13:11:30.216,,valor_nulo
2017-03-20 13:11:30.216,,valor_nulo
2017-03-20 13:11:40.262,,valor_nulo
2017-03-20 13:11:40.262,,valor_nulo
2017-03-20 13:11:40.269,,valor_nulo
2017-03-20 13:11:40.269,,valor_nulo
2017-03-20 13:11:40.603,,valor_nulo
2017-03-20 13:11:40.603,,valor_nulo
2017-03-20 13:14:28.301,,valor_nulo
2017-03-20 13:14:28.301,,valor_nulo
2017-03-20 13:11:40.368,,valor_nulo
2017-03-20 13:11:40.368,,valor_nulo
2017-03-20 13:11:58.287,,valor_nulo
2017-03-20 13:11:58.287,,valor_nulo
2017-03-20 13:11:50.378,,valor_nulo
2017-03-20 13:11:50.378,,valor_nulo
2017-03-20 13:15:04.787,,valor_nulo
2017-03-20 13:15:04.787,,valor_nulo
2017-03-20 13:14:47.168,,valor_nulo
2017-03-20 13:14:47.168,,valor_nulo
2017-03-20 13:12:01.496,,valor_nulo
2017-03-20 13:12:01.496,,valor_nulo
2017-03-20 13:12:12.155,,valor_nulo
2017-03-20 13:12:12.155,,valor_nulo
2017-03-20 13:12:12.477,,valor_nulo
2017-03-20 13:12:12.477,,valor_nulo
2017-03-20 13:15:05.635,,valor_nulo
2017-03-20 13:15:05.635,,valor_nulo
2017-03-20 13:12:26.512,,valor_nulo
2017-03-20 13:12:26.512,,valor_nulo
2017-03-20 13:12:22.151,,valor_nulo
2017-03-20 13:12:22.151,,valor_nulo
2017-03-20 13:15:25.029,,valor_nulo
2017-03-20 13:15:25.029,,valor_nulo
2017-03-20 13:12:32.262,,valor_nulo
2017-03-20 13:12:32.262,,valor_nulo
2017-03-20 13:15:48.670,,valor_nulo
2017-03-20 13:15:48.670,,valor_nulo
2017-03-20 13:12:45.231,,valor_nulo
2017-03-20 13:12:45.231,,valor_nulo
2017-03-20 13:12:54.747,,valor_nulo
2017-03-20 13:12:54.747,,valor_nulo
2017-03-20 13:15:59.671,,valor_nulo
2017-03-20 13:15:59.671,,valor_nulo
2017-03-20 12:16:04.109,,valor_nulo
2017-03-20 12:16:04.109,,valor_nulo
2017-03-20 13:15:43.940,,valor_nulo
2017-03-20 13:15:43.940,,valor_nulo
2017-03-20 13:12:54.580,,valor_nulo
2017-03-20 13:12:54.580,,valor_nulo
2017-03-20 13:13:04.688,,valor_nulo
2017-03-20 13:13:04.688,,valor_nulo
2017-03-20 13:13:13.947,,valor_nulo
2017-03-20 13:13:13.947,,valor_nulo
2017-03-20 13:13:22.850,,valor_nulo
2017-03-20 13:13:22.850,,valor_nulo
2017-03-20 13:13:14.253,,valor_nulo
2017-03-20 13:13:14.253,,valor_nulo
2017-03-20 13:16:04.649,,valor_nulo
2017-03-20 13:16:04.649,,valor_nulo
2017-03-20 13:13:23.700,,valor_nulo
2017-03-20 13:13:23.700,,valor_nulo
2017-03-20 13:16:36.440,,valor_nulo
2017-03-20 13:16:36.440,,valor_nulo
2017-03-20 13:13:40.309,,valor_nulo
2017-03-20 13:13:40.309,,valor_nulo
2017-03-20 13:13:40.309,,valor_nulo
2017-03-20 13:13:40.309,,valor_nulo
2017-03-20 13:13:40.556,,valor_nulo
2017-03-20 13:13:40.556,,valor_nulo
2017-03-20 13:13:40.558,,valor_nulo
2017-03-20 13:13:40.558,,valor_nulo
2017-03-20 13:13:32.775,,valor_nulo
2017-03-20 13:13:32.775,,valor_nulo
2017-03-20 13:13:41.934,,valor_nulo
2017-03-20 13:13:41.934,,valor_nulo
2017-03-20 13:13:42.727,,valor_nulo
2017-03-20 13:13:42.727,,valor_nulo
2017-03-20 13:16:25.704,,valor_nulo
2017-03-20 13:16:25.704,,valor_nulo
2017-03-20 13:13:40.935,,valor_nulo
2017-03-20 13:13:40.935,,valor_nulo
2017-03-20 13:13:51.051,,valor_nulo
2017-03-20 13:13:51.051,,valor_nulo
2017-03-20 13:13:51.364,,valor_nulo
2017-03-20 13:13:51.364,,valor_nulo
2017-03-20 13:16:46.417,,valor_nulo
2017-03-20 13:16:46.417,,valor_nulo
2017-03-20 13:14:07.242,,valor_nulo
2017-03-20 13:14:07.242,,valor_nulo
2017-03-20 13:14:00.835,,valor_nulo
2017-03-20 13:14:00.835,,valor_nulo
2017-03-20 13:14:10.126,,valor_nulo
2017-03-20 13:14:10.126,,valor_nulo
2017-03-20 13:14:19.359,,valor_nulo
2017-03-20 13:14:19.359,,valor_nulo
2017-03-20 13:14:22.782,,valor_nulo
2017-03-20 13:14:22.782,,valor_nulo
2017-03-20 13:17:05.564,,valor_nulo
2017-03-20 13:17:05.564,,valor_nulo
2017-03-20 13:14:18.327,,valor_nulo
2017-03-20 13:14:18.327,,valor_nulo
2017-03-20 13:14:29.661,,valor_nulo
2017-03-20 13:14:29.661,,valor_nulo
2017-03-20 13:17:24.797,,valor_nulo
2017-03-20 13:17:24.797,,valor_nulo
2017-03-20 13:17:38.176,,valor_nulo
2017-03-20 13:17:38.176,,valor_nulo
2017-03-20 13:17:39.659,,valor_nulo
2017-03-20 13:17:39.659,,valor_nulo
2017-03-20 13:14:47.681,,valor_nulo
2017-03-20 13:14:47.681,,valor_nulo
2017-03-20 13:17:52.147,,valor_nulo
2017-03-20 13:17:52.147,,valor_nulo
2017-03-20 13:18:06.262,,valor_nulo
2017-03-20 13:18:06.262,,valor_nulo
2017-03-20 13:17:45.232,,valor_nulo
2017-03-20 13:17:45.232,,valor_nulo
2017-03-20 13:15:15.978,,valor_nulo
2017-03-20 13:15:15.978,,valor_nulo
2017-03-20 13:18:11.672,,valor_nulo
2017-03-20 13:18:11.672,,valor_nulo
2017-03-20 13:18:15.318,,valor_nulo
2017-03-20 13:18:15.318,,valor_nulo
2017-03-20 13:18:10.144,,valor_nulo
2017-03-20 13:18:10.144,,valor_nulo
2017-03-20 13:18:31.274,,valor_nulo
2017-03-20 13:18:31.274,,valor_nulo
2017-03-20 13:15:25.298,,valor_nulo
2017-03-20 13:15:25.298,,valor_nulo
2017-03-20 13:15:44.368,,valor_nulo
2017-03-20 13:15:44.368,,valor_nulo
2017-03-20 13:18:45.268,,valor_nulo
2017-03-20 13:18:45.268,,valor_nulo
2017-03-20 13:15:43.863,,valor_nulo
2017-03-20 13:15:43.863,,valor_nulo
2017-03-20 13:18:30.904,,valor_nulo
2017-03-20 13:18:30.904,,valor_nulo
2017-03-20 13:16:12.666,,valor_nulo
2017-03-20 13:16:12.666,,valor_nulo
2017-03-20 13:18:56.195,,valor_nulo
2017-03-20 13:18:56.195,,valor_nulo
2017-03-20 13:19:08.874,,valor_nulo
2017-03-20 13:19:08.874,,valor_nulo
2017-03-20 13:19:21.974,,valor_nulo
2017-03-20 13:19:21.974,,valor_nulo
2017-03-20 13:19:16.018,,valor_nulo
2017-03-20 13:19:16.018,,valor_nulo
2017-03-20 13:16:40.275,,valor_nulo
2017-03-20 13:16:40.275,,valor_nulo
2017-03-20 13:16:40.277,,valor_nulo
2017-03-20 13:16:40.277,,valor_nulo
2017-03-20 13:16:40.308,,valor_nulo
2017-03-20 13:16:40.308,,valor_nulo
2017-03-20 13:16:40.308,,valor_nulo
2017-03-20 13:16:40.308,,valor_nulo
2017-03-20 13:16:40.555,,valor_nulo
2017-03-20 13:16:40.555,,valor_nulo
2017-03-20 13:16:40.555,,valor_nulo
2017-03-20 13:16:40.555,,valor_nulo
2017-03-20 13:16:40.606,,valor_nulo
2017-03-20 13:16:40.606,,valor_nulo
2017-03-20 13:16:32.823,,valor_nulo
2017-03-20 13:16:32.823,,valor_nulo
2017-03-20 13:16:32.870,,valor_nulo
2017-03-20 13:16:32.870,,valor_nulo
2017-03-20 13:16:41.025,,valor_nulo
2017-03-20 13:16:41.025,,valor_nulo
2017-03-20 13:19:43.903,,valor_nulo
2017-03-20 13:19:43.903,,valor_nulo
2017-03-20 13:16:42.507,,valor_nulo
2017-03-20 13:16:42.507,,valor_nulo
2017-03-20 13:19:44.954,,valor_nulo
2017-03-20 13:19:44.954,,valor_nulo
2017-03-20 13:19:36.843,,valor_nulo
2017-03-20 13:19:36.843,,valor_nulo
2017-03-20 13:19:48.931,,valor_nulo
2017-03-20 13:19:48.931,,valor_nulo
2017-03-20 13:16:51.216,,valor_nulo
2017-03-20 13:16:51.216,,valor_nulo
2017-03-20 13:16:52.793,,valor_nulo
2017-03-20 13:16:52.793,,valor_nulo
2017-03-20 13:20:07.747,,valor_nulo
2017-03-20 13:20:07.747,,valor_nulo
2017-03-20 13:17:09.290,,valor_nulo
2017-03-20 13:17:09.290,,valor_nulo
2017-03-20 13:17:01.095,,valor_nulo
2017-03-20 13:17:01.095,,valor_nulo
2017-03-20 13:17:02.516,,valor_nulo
2017-03-20 13:17:02.516,,valor_nulo
2017-03-20 13:19:56.750,,valor_nulo
2017-03-20 13:19:56.750,,valor_nulo
2017-03-20 13:17:11.205,,valor_nulo
2017-03-20 13:17:11.205,,valor_nulo
2017-03-20 13:20:13.157,,valor_nulo
2017-03-20 13:20:13.157,,valor_nulo
